id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup,season
1512,João Mário,13,1037,2,1.7682282999157906,1,1.1529978923499584,16,16,0,0,F M S,West Ham,2,1.7682282999157906,3.5322310738265514,1.0783339915797114,2017
1659,Scott Arfield,18,1343,2,1.3560621263459325,1,0.3993820995092392,18,7,3,0,M S,Burnley,2,1.3560621263459325,2.4331030063331127,0.8316158140078187,2017
1663,Johann Berg Gudmundsson,35,2845,2,2.947692224755883,8,5.046248677186668,52,68,2,0,M S,Burnley,2,2.947692224755883,8.002531245350838,3.811488403007388,2017
1678,Michy Batshuayi,12,342,2,1.3368121981620789,1,0.09397970139980316,13,1,0,0,F S,Chelsea,2,1.3368121981620789,1.5383563861250877,0.3729418031871319,2017
1687,Harry Maguire,38,3420,2,2.30911120492965,4,4.558800941333175,29,18,8,0,D,Leicester,2,2.30911120492965,8.245750784873962,7.354842042550445,2017
1689,Jake Livermore,34,2677,2,2.63809828273952,2,1.529144805856049,15,20,5,0,M S,West Bromwich Albion,2,2.63809828273952,5.553389195352793,3.6159899905323982,2017
1725,Christian Kabasele,28,2330,2,0.7799922414124012,0,0.13010949827730656,10,3,5,0,D S,Watford,2,0.7799922414124012,2.818990457803011,2.7019144780933857,2017
1727,Alfie Mawson,38,3420,2,2.5057023419067264,1,0.5643081031739712,19,5,3,0,D,Swansea,2,2.5057023419067264,4.581940611824393,3.568123545497656,2017
1734,Sofiane Boufal,26,1198,2,1.6343520805239677,2,1.7094557285308838,30,21,1,0,M S,Southampton,2,1.6343520805239677,4.961685368791223,2.1967209931463003,2017
1735,Jack Stephens,22,1980,2,1.3008270058780909,0,0.23919738922268152,11,4,6,1,D,Southampton,2,1.3008270058780909,2.780479608103633,2.557242624461651,2017
1737,Matt Phillips,30,2097,2,2.595402989536524,2,3.2734625097364187,28,33,3,0,D F M S,West Bromwich Albion,2,2.595402989536524,5.739621663466096,2.1270166896283627,2017
1738,Hal Robson-Kanu,21,811,2,1.8981310855597258,0,0.40645300038158894,19,8,2,1,F M S,West Bromwich Albion,2,1.8981310855597258,2.8549666181206703,0.8897690027952194,2017
1746,Jeff Hendrick,34,2363,2,2.092277371324599,2,2.6957106050103903,26,26,1,0,M S,Burnley,2,2.092277371324599,6.184879589825869,2.0667460821568966,2017
1748,Lys Mousset,23,569,2,1.1464906251057982,0,1.1066882945597172,22,4,1,0,F M S,Bournemouth,2,1.1464906251057982,1.826578488573432,0.7021867018193007,2017
1764,Ramadan Sobhi,24,1227,2,1.0705089047551155,0,0.9927289932966232,13,15,2,0,D F M S,Stoke,2,1.0705089047551155,3.505622163414955,1.78343546949327,2017
1822,Antonio Rüdiger,27,2337,2,2.0695582795888186,1,0.5013577099889517,16,3,4,0,D S,Chelsea,2,2.0695582795888186,9.169892122969031,9.077282639220357,2017
2344,Christian Atsu,28,1777,2,3.9666860420256853,2,2.7802852038294077,35,24,1,0,M S,Newcastle United,2,3.9666860420256853,8.168672969564795,2.442897519096732,2017
3429,Tiemoué Bakayoko,29,2118,2,3.4481765162199736,2,1.3163315765559673,40,16,3,1,M S,Chelsea,2,3.4481765162199736,7.211156195029616,4.4708390068262815,2017
3600,Serge Aurier,17,1432,2,0.7677816124632955,2,2.6423257868736982,15,15,1,1,D S,Tottenham,2,0.7677816124632955,6.452097095549107,4.345897011458874,2017
3979,Ahmed Hegazy,38,3389,2,2.3179467879235744,0,0.4174182005226612,14,6,4,0,D,West Bromwich Albion,2,2.3179467879235744,3.629149667918682,3.4427987691015005,2017
4046,Tomer Hemed,16,849,2,1.702439421787858,2,0.10798469930887222,17,3,0,0,F S,Brighton,2,1.702439421787858,2.1283134799450636,0.6006525848060846,2017
4454,Tom Ince,33,2465,2,6.729042689315975,0,1.4676385000348091,70,18,0,0,M S,Huddersfield,2,6.729042689315975,11.467254269868135,3.950781467370689,2017
4471,Mohamed Diamé,31,2042,2,1.6824482176452875,0,1.005540020763874,20,14,3,0,M S,Newcastle United,2,1.6824482176452875,3.0895158294588327,2.0187498051673174,2017
6104,Will Hughes,15,1004,2,0.6624465938657522,3,1.4841907946392894,12,18,0,0,F M S,Watford,2,0.6624465938657522,3.2792119858786464,1.8477536011487246,2017
6525,Badou Ndiaye,13,1144,2,1.147782389074564,1,0.3058458026498556,19,7,5,0,M,Stoke,2,1.147782389074564,2.9499079138040543,1.7146205808967352,2017
204,Granit Xhaka,38,3274,1,2.1774980118498206,7,2.8609325354918838,66,39,10,0,M S,Arsenal,1,2.1774980118498206,24.630710953846574,22.75941666867584,2017
248,Elias Kachunga,19,1350,1,1.8368729976937175,1,0.6263600084930658,12,10,1,0,F M S,Huddersfield,1,1.8368729976937175,2.367136892862618,1.1234530275687575,2017
265,Ragnar Klavan,19,1448,1,0.9329169988632202,0,0.13540679961442947,1,4,0,0,D S,Liverpool,1,0.9329169988632202,4.131871744990349,4.1139897257089615,2017
332,Joel Matip,25,1993,1,2.3469542302191257,0,0.5782749094069004,11,5,3,0,D S,Liverpool,1,2.3469542302191257,9.510836694389582,8.805786561220884,2017
459,Charlie Daniels,35,3012,1,0.5691780680790544,3,2.4838927080854774,20,30,0,0,D M S,Bournemouth,1,0.5691780680790544,5.587671730667353,4.4223194103688,2017
485,Mamadou Sakho,19,1598,1,1.4854769185185432,2,1.0133860111236572,3,2,1,0,D S,Crystal Palace,1,1.4854769185185432,3.279332496225834,2.2659460827708244,2017
507,Per Mertesacker,6,360,1,0.08774549700319767,0,0,2,0,0,0,D S,Arsenal,1,0.08774549700319767,1.8337987288832664,1.8337987288832664,2017
512,Scott Dann,17,1435,1,2.433366016484797,0,0.2180560976266861,19,5,4,0,D S,Crystal Palace,1,2.433366016484797,2.519523113965988,1.891201488673687,2017
518,Yannick Bolasie,16,851,1,2.023974006064236,0,0.33912699669599533,19,4,0,0,F M S,Everton,1,2.023974006064236,2.5330591844394803,1.2261017113924026,2017
528,Angelo Ogbonna,32,2880,1,0.7748627103865147,0,0.45052019134163857,9,6,3,0,D,West Ham,1,0.7748627103865147,3.605682189576328,3.0531395440921187,2017
534,Aaron Cresswell,36,3081,1,0.6747351279482245,7,3.3183175958693027,21,34,7,0,D S,West Ham,1,0.6747351279482245,5.961045905016363,4.797647842206061,2017
567,Miguel Britos,12,798,1,0.8243592055514455,0,0.8880611248314381,3,3,3,1,D S,Watford,1,0.8243592055514455,1.6663381345570087,1.07122702896595,2017
572,Etienne Capoue,23,1544,1,0.975931303575635,0,0.7933374866843224,23,8,3,0,M S,Watford,1,0.975931303575635,4.4521506847813725,3.1386491050943732,2017
590,Gareth Barry,25,1935,1,1.364056725986302,1,1.4177412083372474,16,17,4,0,M S,West Bromwich Albion,1,1.364056725986302,4.193312969990075,3.327081708237529,2017
591,Gerard Deulofeu,7,443,1,0.5635107047855854,0,0.5860524969175458,8,11,0,0,F M S,Watford,1,0.5635107047855854,1.2814745958894491,0.6878458019345999,2017
596,Tom Cleverley,23,1909,1,1.7756134159862995,2,1.4005652014166117,16,29,1,1,M S,Watford,1,1.014444399625063,6.4212387185543776,5.088022850453854,2017
605,Jordan Henderson,27,2172,1,1.1374372886493802,1,1.953770898282528,15,25,1,0,M S,Liverpool,1,1.1374372886493802,12.625802513211966,10.510949815623462,2017
612,Vincent Kompany,17,1401,1,1.020152511075139,1,0.40822980646044016,9,4,6,0,D,Manchester City,1,1.020152511075139,10.810240657068789,10.643547595478594,2017
648,Nacer Chadli,5,216,1,0.12475369870662689,0,0.09982279688119888,4,2,1,0,F M S,West Bromwich Albion,1,0.12475369870662689,0.23006809502840042,0.11135939881205559,2017
655,James Collins,13,1051,1,0.47779067791998386,0,0.5068465899676085,4,2,3,0,D S,West Ham,1,0.47779067791998386,1.5656725019216537,1.5656725019216537,2017
697,Nemanja Matic,36,3121,1,0.45169209502637386,1,1.3941086092963815,18,23,6,0,M S,Manchester United,1,0.45169209502637386,14.989488236606121,13.946672044694424,2017
708,Federico Fernández,30,2678,1,1.0560476016253233,1,0.7558943126350641,8,6,5,0,D,Swansea,1,1.0560476016253233,2.6410146029666066,2.0668775876984,2017
709,Ashley Williams,24,1840,1,0.7898285016417503,0,0.15476999524980783,13,3,3,1,D S,Everton,1,0.7898285016417503,1.5408849865198135,1.4772319942712784,2017
711,Leroy Fer,20,1399,1,1.6069245170801878,1,1.1950314790010452,12,10,5,0,M S,Swansea,1,1.6069245170801878,3.0076423790305853,1.7274935189634562,2017
751,N&#039;Golo Kanté,34,3005,1,0.7318645026534796,1,3.633253114297986,25,41,3,0,M,Chelsea,1,0.7318645026534796,15.902164779603481,13.823775827884674,2017
752,Daniel Drinkwater,12,519,1,0.17541199643164873,0,0.26921819522976875,6,5,0,0,M S,Chelsea,1,0.17541199643164873,2.6733907610177994,2.324198856949806,2017
756,Leonardo Ulloa,14,264,1,0.682668823748827,0,0.20920320320874453,3,7,0,0,F S,"Brighton,Leicester",1,0.682668823748827,1.0959576964378357,0.36594048887491226,2017
769,Jonjo Shelvey,30,2268,1,2.1764818001538515,3,2.6017918046563864,42,41,2,2,M S,Newcastle United,1,2.1764818001538515,7.696285810321569,4.693055970594287,2017
771,Georginio Wijnaldum,33,2392,1,2.9904263420030475,2,1.640650313347578,38,22,1,0,D M S,Liverpool,1,2.9904263420030475,9.857888711616397,6.885664792731404,2017
772,Moussa Sissoko,33,1385,1,2.9389142598956823,1,2.5008671516552567,19,27,3,0,M S,Tottenham,1,2.9389142598956823,8.576147095300257,4.019555271603167,2017
773,Aleksandar Mitrovic,6,73,1,1.2253827080130577,0,0.2734846994280815,4,3,0,0,S,Newcastle United,1,1.2253827080130577,1.534306351095438,0.19798630848526955,2017
778,Henri Saivet,1,86,1,0.03902139887213707,0,0,1,0,0,0,M,Newcastle United,1,0.03902139887213707,0.5357739925384521,0.5357739925384521,2017
789,Robbie Brady,15,1279,1,1.1337131969630718,2,2.1779294349253178,24,25,3,0,M,Burnley,1,1.1337131969630718,2.4111943058669567,1.1411126032471657,2017
790,Nathan Redmond,31,1947,1,2.318285396322608,3,4.201632303185761,44,42,3,0,F M S,Southampton,1,2.318285396322608,8.6934315841645,3.7126781288534403,2017
809,Darren Fletcher,27,2234,1,0.2892570002004504,1,1.6923288144171238,11,23,0,0,M S,Stoke,1,0.2892570002004504,4.767431916669011,4.037280919030309,2017
814,James McClean,30,1378,1,1.7565355356782675,0,0.7149944948032498,30,17,7,0,F M S,West Bromwich Albion,1,1.7565355356782675,2.9923297185450792,0.9370928080752492,2017
815,Alex Pritchard,14,1006,1,1.1473921313881874,1,2.1102756932377815,18,21,1,0,F M S,Huddersfield,1,1.1473921313881874,3.3988870549947023,0.950773905031383,2017
825,Adam Smith,27,2067,1,0.4273650301620364,3,1.4670487884432077,13,21,6,0,D M S,Bournemouth,1,0.4273650301620364,4.557140359655023,3.196541078388691,2017
836,Victor Wanyama,18,830,1,0.3189944298937917,0,0.263057604432106,11,5,2,0,M S,Tottenham,1,0.3189944298937917,3.6584160570055246,3.3933292804285884,2017
842,Oriol Romeu,34,2911,1,2.579035830684006,0,1.6574509656056762,27,22,11,0,M,Southampton,1,2.579035830684006,8.539150275290012,7.1374612133949995,2017
876,Fabian Delph,22,1747,1,0.19954200088977814,2,1.313318818807602,10,11,2,0,D M S,Manchester City,1,0.19954200088977814,14.307673294097185,13.989248339086771,2017
881,Harry Arter,13,961,1,0.2998598013073206,0,0.2067215032875538,11,3,4,0,M S,Bournemouth,1,0.2998598013073206,2.202578656375408,1.789842389523983,2017
886,Ryan Shawcross,27,2371,1,2.781674879603088,1,0.2153262048959732,24,2,2,0,D,Stoke,1,2.781674879603088,3.6887850426137447,2.02209516428411,2017
935,Kurt Zouma,34,2889,1,1.1290201861411333,0,0.4733515027910471,20,6,1,0,D S,Stoke,1,1.1290201861411333,3.8974000178277493,3.494532551150769,2017
986,Danny Ings,8,263,1,1.5471435450017452,0,0.18333550728857517,8,3,0,0,F S,Liverpool,1,1.5471435450017452,2.0904735792428255,0.8079671990126371,2017
990,James Morrison,4,204,1,1.0325140878558159,0,0.11298760026693344,4,3,0,0,M S,West Bromwich Albion,1,1.0325140878558159,1.5032309889793396,0.5208520032465458,2017
1013,Sam Field,10,545,1,0.5942727997899055,0,0.17947129905223846,5,4,2,0,M S,West Bromwich Albion,1,0.5942727997899055,1.0633245995268226,0.30974140483886003,2017
1036,Jack Wilshere,20,1179,1,1.1624423153698444,3,2.2813697066158056,15,15,6,0,M S,Arsenal,1,1.1624423153698444,7.7359724417328835,5.041471848264337,2017
1159,Molla Wagué,6,441,1,0.6763319820165634,0,0,3,0,0,0,D S,Watford,1,0.6763319820165634,0.28121501207351685,0.28121501207351685,2017
1178,Davide Zappacosta,22,1092,1,1.5650927070528269,1,1.2953772656619549,25,13,0,0,D M S,Chelsea,1,1.5650927070528269,5.394452394917607,3.0115538723766804,2017
1299,Mario Lemina,25,1725,1,0.7032240023836493,1,0.6373134171590209,23,8,2,0,M S,Southampton,1,0.7032240023836493,4.044281837530434,2.887326509691775,2017
1655,Stephen Ward,28,2463,1,0.3668020013719797,1,1.5311810243874788,7,16,1,0,D,Burnley,1,0.3668020013719797,3.486951706930995,2.875680286437273,2017
1657,Steven Defour,24,2034,1,0.5989387920126319,1,1.1606487929821014,19,19,6,0,M,Burnley,1,0.5989387920126319,2.4910728009417653,1.6680774074047804,2017
1676,David Luiz,10,840,1,0.7608347870409489,0,0.033676598221063614,11,1,4,1,D M S,Chelsea,1,0.7608347870409489,2.8839742951095104,2.4257845766842365,2017
1679,Dominic Solanke,21,552,1,3.6663912441581488,1,2.531804454512894,22,15,0,0,F S,Liverpool,1,3.6663912441581488,7.042425975203514,1.8860114328563213,2017
1682,Islam Slimani,16,353,1,1.3148727025836706,1,0.5046326089650393,7,6,1,0,F S,"Leicester,Newcastle United",1,1.3148727025836706,1.9866017159074545,0.6662204060703516,2017
1688,Andrew Robertson,22,1949,1,0.6253565074875951,5,4.774726934731007,12,23,2,0,D,Liverpool,1,0.6253565074875951,11.843401923775673,9.569197384640574,2017
1702,Mike van der Hoorn,24,1963,1,0.9428765969350934,0,0.6178052080795169,10,5,4,0,D,Swansea,1,0.9428765969350934,1.99550262093544,1.3907501138746738,2017
1728,Fernando Llorente,16,206,1,1.165848270058632,0,0.1289990022778511,6,4,1,0,F S,Tottenham,1,1.165848270058632,1.8205657824873924,0.9682342037558556,2017
1739,Eric Bailly,13,998,1,1.0500178933143616,0,0.1993313953280449,3,2,2,0,D S,Manchester United,1,1.0500178933143616,1.1515370979905128,1.1515370979905128,2017
1747,Kevin Long,16,1440,1,1.7117623835802078,2,1.8074528202414513,10,5,1,0,D,Burnley,1,1.7117623835802078,0.6246273070573807,0.6132655069231987,2017
1763,Stefano Okaka,15,437,1,1.8603477291762829,1,0.3810372017323971,10,5,2,0,F S,Watford,1,1.8603477291762829,1.8564999215304852,0.4387899115681648,2017
1791,Trent Alexander-Arnold,19,1582,1,0.9263144126161933,1,2.521920144557953,12,25,3,0,D M S,Liverpool,1,0.9263144126161933,9.207861479371786,7.057711023837328,2017
2256,Jesé,13,619,1,0.9122485872358084,1,0.5384611915796995,12,9,0,0,F M S,Stoke,1,0.9122485872358084,1.3259967137128115,0.16558110155165195,2017
5043,Kiko Femenía,23,1722,1,0.2966681942343712,1,1.52979302033782,9,18,2,0,D M S,Watford,1,0.2966681942343712,4.017037974670529,2.925942691974342,2017
5304,Mikel Merino,24,1336,1,0.5061763650737703,1,0.7422156911343336,16,16,4,0,M S,Newcastle United,1,0.5061763650737703,3.6587873492389917,3.2360308170318604,2017
5554,Luciano Narsingh,18,607,1,1.1216849964112043,0,0.9455582015216351,9,10,0,0,F S,Swansea,1,1.1216849964112043,2.355178203433752,1.0611374042928219,2017
6042,Jan Bednarek,5,429,1,0.28035300970077515,0,0,1,0,1,0,D,Southampton,1,0.28035300970077515,0.12691850028932095,0.12691850028932095,2017
6048,Lewis Dunk,38,3420,1,3.1596591221168637,1,1.3649564906954765,27,11,7,0,D,Brighton,1,3.1596591221168637,3.4880324164405465,3.0344476150348783,2017
6049,Solly March,36,1817,1,1.255454589612782,1,1.73254269734025,28,19,3,0,F M S,Brighton,1,1.255454589612782,3.1889022858813405,1.2104109227657318,2017
6062,Isaac Hayden,26,1370,1,0.8404327025637031,0,0.6397889088839293,14,11,7,0,D M S,Newcastle United,1,0.8404327025637031,3.2734248638153076,2.1752046830952168,2017
6063,Jacob Murphy,25,1147,1,1.6504778694361448,1,1.390768381766975,23,10,0,0,M S,Newcastle United,1,1.6504778694361448,4.082326270639896,1.0817434191703796,2017
6139,Joe Lolley,6,213,1,0.09798310324549675,0,0.10656200349330902,3,1,1,0,M S,Huddersfield,1,0.09798310324549675,0.305050503462553,0.12675059586763382,2017
6230,André Carrillo,28,1533,1,1.985763205215335,2,2.9329542107880116,23,20,2,0,F M S,Watford,1,1.985763205215335,6.905018610879779,3.101914282888174,2017
6542,Jürgen Locadia,6,225,1,1.1535476129502058,1,0.10042999684810638,6,1,0,0,F M S,Brighton,1,1.1535476129502058,1.2158244093880057,0.046015700325369835,2017
37,Loris Karius,19,1710,0,0,0,0,0,0,1,0,GK,Liverpool,0,0,4.033254375681281,4.033254375681281,2017
200,Andreas Christensen,27,2080,0,0.9954800978302956,0,0.1327016968280077,12,4,0,0,D S,Chelsea,0,0.9954800978302956,5.8790369760245085,5.861930176615715,2017
343,Pierre-Emile Højbjerg,23,1669,0,0.7022011950612068,0,0.5964418984949589,16,12,6,0,M S,Southampton,0,0.7022011950612068,4.023729445412755,3.106993293389678,2017
368,Konstantinos Stafylidis,5,338,0,0.06610029935836792,0,0.023551479913294315,4,2,0,0,D S,Stoke,0,0.06610029935836792,0.1770619973540306,0.08741019852459431,2017
379,Markus Suttner,14,1176,0,0.07416998920962214,0,0.26826940197497606,3,6,0,0,D S,Brighton,0,0.07416998920962214,1.6566904713399708,1.6237821765244007,2017
456,Simon Francis,32,2706,0,0.40737280528992414,1,1.6293544946238399,13,27,8,1,D S,Bournemouth,0,0.40737280528992414,5.498504349961877,4.483427317813039,2017
466,Marc Pugh,20,981,0,1.3375982083380222,0,0.5683215968310833,19,10,2,0,F M S,Bournemouth,0,1.3375982083380222,2.8276277855038643,1.0480263940989971,2017
484,Divock Origi,1,5,0,0,0,0,0,0,0,0,S,Liverpool,0,0,0,0,2017
486,Adam Lallana,12,223,0,1.5457686018198729,0,0.40809880569577217,11,8,1,0,M S,Liverpool,0,1.5457686018198729,2.1758723855018616,0.4919218048453331,2017
487,Simon Mignolet,19,1710,0,0,0,0,0,0,3,0,GK,Liverpool,0,0,2.059764977544546,2.059764977544546,2017
489,James Milner,32,1734,0,1.1417927127331495,3,3.4214612282812595,21,34,3,0,M S,Liverpool,0,1.1417927127331495,10.222612489014864,8.298278329893947,2017
491,Petr Cech,34,3042,0,0,0,0,0,0,1,0,GK,Arsenal,0,0,3.3781968764960766,3.3781968764960766,2017
496,Mohamed Elneny,13,870,0,0.2833664044737816,1,0.7577551174908876,8,10,3,1,M S,Arsenal,0,0.2833664044737816,5.305588902905583,4.854103496298194,2017
497,Francis Coquelin,7,155,0,0.08386419713497162,0,0.5104960203170776,1,1,0,0,D S,Arsenal,0,0.08386419713497162,0.5776305049657822,0.49376630783081055,2017
505,David Ospina,5,378,0,0,0,0,0,0,0,0,GK S,Arsenal,0,0,1.5613323859870434,1.5613323859870434,2017
508,Calum Chambers,12,875,0,1.5631778556853533,0,0.10316779650747776,10,2,1,0,D S,Arsenal,0,1.5631778556853533,4.144316524267197,4.0067838579416275,2017
509,Wayne Hennessey,27,2430,0,0,0,0.3960070013999939,0,1,1,0,GK,Crystal Palace,0,0,2.2112761959433556,1.8152688890695572,2017
510,Joel Ward,19,1621,0,0.1989612989127636,1,0.878702076151967,5,8,4,0,D,Crystal Palace,0,0.1989612989127636,3.602487199008465,2.804774299263954,2017
511,Damien Delaney,2,94,0,0,0,0,0,0,0,0,D S,Crystal Palace,0,0,0,0,2017
513,Pape Souaré,1,7,0,0,0,0,0,0,0,0,S,Crystal Palace,0,0,0,0,2017
514,Jason Puncheon,10,560,0,1.378137692809105,0,0.43081729486584663,10,5,5,0,M S,Crystal Palace,0,1.378137692809105,2.2230249792337418,0.7845398038625717,2017
516,Yohan Cabaye,31,2422,0,2.1468065194785595,1,3.3855136707425117,38,41,7,0,M S,Crystal Palace,0,2.1468065194785595,9.485376745462418,6.560186420567334,2017
523,Julian Speroni,11,990,0,0,0,0,0,0,0,0,GK,Crystal Palace,0,0,0.8597650863230228,0.8597650863230228,2017
524,Adrian Mariappa,28,2208,0,0.615952898748219,0,0.1439169980585575,10,4,4,0,D S,Watford,0,0.615952898748219,1.8902223883196712,1.7313851891085505,2017
525,Martin Kelly,15,1199,0,0.3498201444745064,0,0.0872204964980483,5,2,1,0,D S,Crystal Palace,0,0.3498201444745064,0.7294600866734982,0.7162100868299603,2017
526,Lee Chung-yong,7,126,0,0.017771299928426743,0,0.09782540053129196,1,2,0,0,F S,Crystal Palace,0,0.017771299928426743,0.5603450015187263,0.500810794532299,2017
527,Adrián,19,1710,0,0,0,0,0,0,2,0,GK,West Ham,0,0,0.913073118776083,0.913073118776083,2017
529,Winston Reid,17,1455,0,0.16159000247716904,0,0.23708199709653854,5,4,5,0,D,West Ham,0,0.16159000247716904,1.9009395018219948,1.7904294803738594,2017
543,Reece Oxford,1,1,0,0,0,0,0,0,0,0,S,West Ham,0,0,0,0,2017
545,Kieran Gibbs,33,2836,0,0.39043060410767794,1,1.9128205999732018,9,22,3,0,D S,West Bromwich Albion,0,0.39043060410767794,5.823241271078587,3.979991815984249,2017
